,ID,Model,manufacturer,Year,URL links,Price ID,Unique ID
19798,19801,510 FLY,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063958/Select-Options,32063958,2016-Sea Ray-510 FLY
19799,19802,510 FLY ZEUS,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063959/Select-Options,32063959,2016-Sea Ray-510 FLY ZEUS
19800,19803,L590 FLY ZEUS,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063963/Select-Options,32063963,2016-Sea Ray-L590 FLY ZEUS
19801,19804,L590 ZEUS,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063962/Select-Options,32063962,2016-Sea Ray-L590 ZEUS
19802,19805,230 SLN,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063922/Select-Options,32063922,2016-Sea Ray-230 SLN
19803,19806,250 SLN,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063923/Select-Options,32063923,2016-Sea Ray-250 SLN
19804,19807,280 SLX,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063924/Select-Options,32063924,2016-Sea Ray-280 SLX
19805,19808,310 SLX,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063925/Select-Options,32063925,2016-Sea Ray-310 SLX
19806,19809,310 SLX,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063926/Select-Options,32063926,2016-Sea Ray-310 SLX
19807,19810,310 SLX AXIUS,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063927/Select-Options,32063927,2016-Sea Ray-310 SLX AXIUS
19808,19811,350 SLX,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063930/Select-Options,32063930,2016-Sea Ray-350 SLX
19809,19812,350 SLX,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063928/Select-Options,32063928,2016-Sea Ray-350 SLX
19810,19813,350 SLX AXIUS,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063929/Select-Options,32063929,2016-Sea Ray-350 SLX AXIUS
19811,19814,19 SPX(**),Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063918/Select-Options,32063918,2016-Sea Ray-19 SPX(**)
19812,19815,19 SPX(***),Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063919/Select-Options,32063919,2016-Sea Ray-19 SPX(***)
19813,19816,21 SPX(**),Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063920/Select-Options,32063920,2016-Sea Ray-21 SPX(**)
19814,19817,21 SPX(***),Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063921/Select-Options,32063921,2016-Sea Ray-21 SPX(***)
19815,19818,260 SUNDANCER,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063938/Select-Options,32063938,2016-Sea Ray-260 SUNDANCER
19816,19819,260 SUNDANCER,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063939/Select-Options,32063939,2016-Sea Ray-260 SUNDANCER
19817,19820,280 SUNDANCER,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063940/Select-Options,32063940,2016-Sea Ray-280 SUNDANCER
19818,19821,310 SUNDANCER,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063941/Select-Options,32063941,2016-Sea Ray-310 SUNDANCER
19819,19822,310 SUNDANCER AXIUS,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063942/Select-Options,32063942,2016-Sea Ray-310 SUNDANCER AXIUS
19820,19823,330 SUNDANCER,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063943/Select-Options,32063943,2016-Sea Ray-330 SUNDANCER
19821,19824,330 SUNDANCER AXIUS,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063944/Select-Options,32063944,2016-Sea Ray-330 SUNDANCER AXIUS
19822,19825,350 SUNDANCER,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063947/Select-Options,32063947,2016-Sea Ray-350 SUNDANCER
19823,19826,350 SUNDANCER,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063945/Select-Options,32063945,2016-Sea Ray-350 SUNDANCER
19824,19827,350 SUNDANCER,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063948/Select-Options,32063948,2016-Sea Ray-350 SUNDANCER
19825,19828,350 SUNDANCER AXIUS,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063946/Select-Options,32063946,2016-Sea Ray-350 SUNDANCER AXIUS
19826,19829,SUNDANCER 350,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32082126/Select-Options,32082126,2016-Sea Ray-SUNDANCER 350
19827,19830,370 SUNDANCER,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063949/Select-Options,32063949,2016-Sea Ray-370 SUNDANCER
19828,19831,370 SUNDANCER,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063951/Select-Options,32063951,2016-Sea Ray-370 SUNDANCER
19829,19832,370 SUNDANCER,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063952/Select-Options,32063952,2016-Sea Ray-370 SUNDANCER
19830,19833,370 SUNDANCER AXIUS,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063950/Select-Options,32063950,2016-Sea Ray-370 SUNDANCER AXIUS
19831,19834,400 SUNDANCER,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063953/Select-Options,32063953,2016-Sea Ray-400 SUNDANCER
19832,19835,SUNDANCER 400,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32082127/Select-Options,32082127,2016-Sea Ray-SUNDANCER 400
19833,19836,SUNDANCER 400,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32082128/Select-Options,32082128,2016-Sea Ray-SUNDANCER 400
19834,19837,470 SUNDANCER ZEUS,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063955/Select-Options,32063955,2016-Sea Ray-470 SUNDANCER ZEUS
19835,19838,510 SUNDANCER,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063956/Select-Options,32063956,2016-Sea Ray-510 SUNDANCER
19836,19839,510 SUNDANCER ZEUS,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063957/Select-Options,32063957,2016-Sea Ray-510 SUNDANCER ZEUS
19837,19840,540 SUNDANCER,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063960/Select-Options,32063960,2016-Sea Ray-540 SUNDANCER
19838,19841,540 SUNDANCER ZEUS,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063961/Select-Options,32063961,2016-Sea Ray-540 SUNDANCER ZEUS
19839,19842,220 SUNDECK,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063931/Select-Options,32063931,2016-Sea Ray-220 SUNDECK
19840,19843,220 SUNDECK(*),Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063932/Select-Options,32063932,2016-Sea Ray-220 SUNDECK(*)
19841,19844,240 SUNDECK,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063933/Select-Options,32063933,2016-Sea Ray-240 SUNDECK
19842,19845,240 SUNDECK(*),Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063934/Select-Options,32063934,2016-Sea Ray-240 SUNDECK(*)
19843,19846,270 SUNDECK,Sea Ray,2016,https://www.jdpowerconnect.com/Boats/32063935/Select-Options,32063935,2016-Sea Ray-270 SUNDECK
