,ID,Model,manufacturer,Year,URL links,Price ID,Unique ID
9080,9083,ELEMENT XL(*),Bayliner,2016,https://www.jdpowerconnect.com/Boats/32062551/Select-Options,32062551,2016-Bayliner-ELEMENT XL(*)
9081,9084,210(***),Bayliner,2016,https://www.jdpowerconnect.com/Boats/32062558/Select-Options,32062558,2016-Bayliner-210(***)
9082,9085,215,Bayliner,2016,https://www.jdpowerconnect.com/Boats/32062563/Select-Options,32062563,2016-Bayliner-215
9083,9086,ELEMENT XR7(***),Bayliner,2016,https://www.jdpowerconnect.com/Boats/32062559/Select-Options,32062559,2016-Bayliner-ELEMENT XR7(***)
9084,9087,642/CD,Bayliner,2016,https://www.jdpowerconnect.com/Boats/32062564/Select-Options,32062564,2016-Bayliner-642/CD
9085,9088,160 BR(*),Bayliner,2016,https://www.jdpowerconnect.com/Boats/32062553/Select-Options,32062553,2016-Bayliner-160 BR(*)
9086,9089,170 BR(*),Bayliner,2016,https://www.jdpowerconnect.com/Boats/32062554/Select-Options,32062554,2016-Bayliner-170 BR(*)
9087,9090,175 BR(**),Bayliner,2016,https://www.jdpowerconnect.com/Boats/32062560/Select-Options,32062560,2016-Bayliner-175 BR(**)
9088,9091,180 BR(*),Bayliner,2016,https://www.jdpowerconnect.com/Boats/32062555/Select-Options,32062555,2016-Bayliner-180 BR(*)
9089,9092,185 BR(**),Bayliner,2016,https://www.jdpowerconnect.com/Boats/32062561/Select-Options,32062561,2016-Bayliner-185 BR(**)
9090,9093,190 BR(*),Bayliner,2016,https://www.jdpowerconnect.com/Boats/32062556/Select-Options,32062556,2016-Bayliner-190 BR(*)
9091,9094,VR5 BR(**),Bayliner,2016,https://www.jdpowerconnect.com/Boats/32062565/Select-Options,32062565,2016-Bayliner-VR5 BR(**)
9092,9095,VR6 BR(**),Bayliner,2016,https://www.jdpowerconnect.com/Boats/32062566/Select-Options,32062566,2016-Bayliner-VR6 BR(**)
9093,9096,ELEMENT(*),Bayliner,2015,https://www.jdpowerconnect.com/Boats/32062567/Select-Options,32062567,2015-Bayliner-ELEMENT(*)
9094,9097,ELEMENT SPORTS PACKAGE(*),Bayliner,2015,https://www.jdpowerconnect.com/Boats/32062568/Select-Options,32062568,2015-Bayliner-ELEMENT SPORTS PACKAGE(*)
9095,9098,ELEMENT XL SPT PACKAGE(*),Bayliner,2015,https://www.jdpowerconnect.com/Boats/32062570/Select-Options,32062570,2015-Bayliner-ELEMENT XL SPT PACKAGE(*)
9096,9099,190(***),Bayliner,2015,https://www.jdpowerconnect.com/Boats/32062575/Select-Options,32062575,2015-Bayliner-190(***)
9097,9100,195,Bayliner,2015,https://www.jdpowerconnect.com/Boats/32062581/Select-Options,32062581,2015-Bayliner-195
9098,9101,ELEMENT XL(*),Bayliner,2015,https://www.jdpowerconnect.com/Boats/32062569/Select-Options,32062569,2015-Bayliner-ELEMENT XL(*)
9099,9102,210(***),Bayliner,2015,https://www.jdpowerconnect.com/Boats/32062576/Select-Options,32062576,2015-Bayliner-210(***)
9100,9103,215,Bayliner,2015,https://www.jdpowerconnect.com/Boats/32062583/Select-Options,32062583,2015-Bayliner-215
9101,9104,ELEMENT XR7(***),Bayliner,2015,https://www.jdpowerconnect.com/Boats/32062577/Select-Options,32062577,2015-Bayliner-ELEMENT XR7(***)
9102,9105,642/CD,Bayliner,2015,https://www.jdpowerconnect.com/Boats/32062584/Select-Options,32062584,2015-Bayliner-642/CD
